KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
12507628;598879;Vratimov;;;;;42722;HornÌ DatynÏ;109916;Na Hranici;Ë.p.;1;;;73932;466103.29;1108486.76;2013-12-01T00:00:00
12507636;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110621;Vratimovsk·;Ë.p.;2;;;73932;465696.62;1109027.51;2013-12-01T00:00:00
12507644;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110582;Ve Strûi;Ë.p.;3;;;73932;465573.64;1109160.35;2013-12-01T00:00:00
12507652;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110558;V Louk·ch;Ë.p.;4;;;73932;465627.98;1109379.11;2019-11-06T00:00:00
12507661;598879;Vratimov;;;;;42722;HornÌ DatynÏ;109959;Na Pasek·ch;Ë.p.;5;;;73932;466428.72;1108810.69;2013-12-01T00:00:00
12507679;598879;Vratimov;;;;;42722;HornÌ DatynÏ;109924;Na Kopci;Ë.p.;6;;;73932;465522.20;1109548.67;2017-06-03T00:00:00
12507687;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110191;PotoËnÌ;Ë.p.;7;;;73932;465606.14;1109621.39;2013-12-01T00:00:00
12507709;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110621;Vratimovsk·;Ë.p.;9;;;73932;465838.98;1109155.01;2013-12-01T00:00:00
12507717;598879;Vratimov;;;;;42722;HornÌ DatynÏ;2090597;U Mostku;Ë.p.;10;;;73932;465702.35;1109584.31;2017-06-28T00:00:00
12507725;598879;Vratimov;;;;;42722;HornÌ DatynÏ;2090503;Za Humny;Ë.p.;11;;;73932;465900.36;1109321.24;2025-11-04T00:00:00
12507741;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110621;Vratimovsk·;Ë.p.;13;;;73932;465937.08;1109573.83;2013-12-01T00:00:00
12507750;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110621;Vratimovsk·;Ë.p.;14;;;73932;466053.35;1109657.57;2022-12-08T00:00:00
12507768;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110299;SpojovacÌ;Ë.p.;15;;;73932;466169.06;1109742.25;2013-12-01T00:00:00
12507776;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110621;Vratimovsk·;Ë.p.;16;;;73932;466268.80;1109801.66;2013-12-01T00:00:00
12507784;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110621;Vratimovsk·;Ë.p.;17;;;73932;466049.91;1109610.19;2013-12-01T00:00:00
12507792;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110515;U äkoly;Ë.p.;18;;;73932;466454.56;1109887.94;2013-12-01T00:00:00
12507806;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110175;PomeznÌ;Ë.p.;19;;;73932;466845.12;1109766.80;2013-12-01T00:00:00
12507822;598879;Vratimov;;;;;42722;HornÌ DatynÏ;109711;Emana SlÌvy;Ë.p.;21;;;73932;466783.66;1109967.60;2013-12-01T00:00:00
12507831;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110621;Vratimovsk·;Ë.p.;22;;;73932;466859.77;1110026.50;2013-12-01T00:00:00
12507849;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110621;Vratimovsk·;Ë.p.;23;;;73932;465959.30;1109600.37;2016-03-11T00:00:00
12507857;598879;Vratimov;;;;;42722;HornÌ DatynÏ;2090465;KrajnÌ;Ë.p.;24;;;73932;466983.13;1110088.33;2017-06-27T00:00:00
12507865;598879;Vratimov;;;;;42722;HornÌ DatynÏ;110621;Vratimovsk·;Ë.p.;25;;;73932;467034.64;1110119.34;2013-12-01T00:00:00
